status	bigg_id	organism	pathway	pathway_rn	pathway_label	source_reaction_count	source_metabolite_count	source_gene_count	model_reactions	model_metabolites	kegg_reactions	kegg_metabolites	kgml_reaction_entries_omitted	kgml_reactions_omitted	matched_reactions	unmatched_reactions	reaction_retention_percent	matched_metabolites	unmatched_metabolites	metabolite_retention_percent	escher_nodes	escher_reactions	escher_segments	invalid_segments_removed	secondary_nodes_seen	secondary_nodes_converted	map_json	map_html	summary_json	model_xml	elapsed_seconds	error
built	iLF82_1304	Escherichia coli LF82	map00680	rn00680	Methane metabolism / C1 metabolism	2726	1938	1302	2726	1938	104	86	3	R08323, R08328, R10397	32	72	30.77	36	50	41.86	239	32	229	0	96	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iLF82_1304\iLF82_1304_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iLF82_1304\iLF82_1304_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iLF82_1304\summary.json	outputs\bigg_prokaryote_bioemma\models\iLF82_1304.xml	3.24	
built	iLJ478	Thermotoga maritima MSB8	map00010	rn00010	Glycolysis / gluconeogenesis	652	570	482	652	570	56	31	0		26	30	46.43	19	12	61.29	171	26	173	0	67	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iLJ478\iLJ478_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iLJ478\iLJ478_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iLJ478\summary.json	outputs\bigg_prokaryote_bioemma\models\iLJ478.xml	1.303	
built	iLJ478	Thermotoga maritima MSB8	map00020	rn00020	Citrate cycle (TCA cycle)	652	570	482	652	570	29	20	0		13	16	44.83	12	8	60.0	93	13	91	0	37	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iLJ478\iLJ478_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iLJ478\iLJ478_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iLJ478\summary.json	outputs\bigg_prokaryote_bioemma\models\iLJ478.xml	1.079	
built	iLJ478	Thermotoga maritima MSB8	map00030	rn00030	Pentose phosphate pathway	652	570	482	652	570	58	37	1	R06837	31	27	53.45	26	11	70.27	184	31	194	0	62	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iLJ478\iLJ478_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iLJ478\iLJ478_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iLJ478\summary.json	outputs\bigg_prokaryote_bioemma\models\iLJ478.xml	1.213	
built	iLJ478	Thermotoga maritima MSB8	map00680	rn00680	Methane metabolism / C1 metabolism	652	570	482	652	570	104	86	3	R08323, R08328, R10397	22	82	21.15	29	57	33.72	168	22	153	0	60	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iLJ478\iLJ478_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iLJ478\iLJ478_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iLJ478\summary.json	outputs\bigg_prokaryote_bioemma\models\iLJ478.xml	1.479	
built	iML1515	Escherichia coli str. K-12 substr. MG1655	map00010	rn00010	Glycolysis / gluconeogenesis	2712	1877	1516	2712	1877	56	31	0		40	16	71.43	20	11	64.52	270	40	284	0	119	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iML1515\iML1515_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iML1515\iML1515_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iML1515\summary.json	outputs\bigg_prokaryote_bioemma\models\iML1515.xml	2.031	
built	iML1515	Escherichia coli str. K-12 substr. MG1655	map00020	rn00020	Citrate cycle (TCA cycle)	2712	1877	1516	2712	1877	29	20	0		22	7	75.86	13	7	65.0	153	22	165	0	67	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iML1515\iML1515_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iML1515\iML1515_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iML1515\summary.json	outputs\bigg_prokaryote_bioemma\models\iML1515.xml	1.373	
built	iML1515	Escherichia coli str. K-12 substr. MG1655	map00030	rn00030	Pentose phosphate pathway	2712	1877	1516	2712	1877	58	37	1	R06837	34	24	58.62	25	12	67.57	205	34	216	0	72	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iML1515\iML1515_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iML1515\iML1515_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iML1515\summary.json	outputs\bigg_prokaryote_bioemma\models\iML1515.xml	1.87	
built	iML1515	Escherichia coli str. K-12 substr. MG1655	map00680	rn00680	Methane metabolism / C1 metabolism	2712	1877	1516	2712	1877	104	86	3	R08323, R08328, R10397	31	73	29.81	37	49	43.02	232	31	220	0	91	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iML1515\iML1515_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iML1515\iML1515_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iML1515\summary.json	outputs\bigg_prokaryote_bioemma\models\iML1515.xml	3.191	
built	iNF517	Lactococcus lactis subsp. cremoris MG1363	map00010	rn00010	Glycolysis / gluconeogenesis	754	650	516	754	650	56	31	0		30	26	53.57	21	10	67.74	199	30	203	0	78	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iNF517\iNF517_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iNF517\iNF517_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iNF517\summary.json	outputs\bigg_prokaryote_bioemma\models\iNF517.xml	1.32	
built	iNF517	Lactococcus lactis subsp. cremoris MG1363	map00020	rn00020	Citrate cycle (TCA cycle)	754	650	516	754	650	29	20	0		13	16	44.83	12	8	60.0	98	13	98	0	41	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iNF517\iNF517_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iNF517\iNF517_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iNF517\summary.json	outputs\bigg_prokaryote_bioemma\models\iNF517.xml	0.947	
built	iNF517	Lactococcus lactis subsp. cremoris MG1363	map00030	rn00030	Pentose phosphate pathway	754	650	516	754	650	58	37	1	R06837	25	33	43.1	25	12	67.57	149	25	152	0	46	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iNF517\iNF517_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iNF517\iNF517_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iNF517\summary.json	outputs\bigg_prokaryote_bioemma\models\iNF517.xml	1.5	
built	iNF517	Lactococcus lactis subsp. cremoris MG1363	map00680	rn00680	Methane metabolism / C1 metabolism	754	650	516	754	650	104	86	3	R08323, R08328, R10397	20	84	19.23	26	60	30.23	147	20	135	0	50	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iNF517\iNF517_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iNF517\iNF517_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iNF517\summary.json	outputs\bigg_prokaryote_bioemma\models\iNF517.xml	1.452	
built	iNJ661	Mycobacterium tuberculosis H37Rv	map00010	rn00010	Glycolysis / gluconeogenesis	1025	825	661	1025	825	56	31	0		35	21	62.5	17	14	54.84	232	35	245	0	100	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iNJ661\iNJ661_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iNJ661\iNJ661_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iNJ661\summary.json	outputs\bigg_prokaryote_bioemma\models\iNJ661.xml	1.695	
built	iNJ661	Mycobacterium tuberculosis H37Rv	map00020	rn00020	Citrate cycle (TCA cycle)	1025	825	661	1025	825	29	20	0		20	9	68.97	12	8	60.0	134	20	142	0	55	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iNJ661\iNJ661_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iNJ661\iNJ661_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iNJ661\summary.json	outputs\bigg_prokaryote_bioemma\models\iNJ661.xml	1.038	
built	iNJ661	Mycobacterium tuberculosis H37Rv	map00030	rn00030	Pentose phosphate pathway	1025	825	661	1025	825	58	37	1	R06837	24	34	41.38	21	16	56.76	151	24	155	0	53	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iNJ661\iNJ661_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iNJ661\iNJ661_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iNJ661\summary.json	outputs\bigg_prokaryote_bioemma\models\iNJ661.xml	1.375	
built	iNJ661	Mycobacterium tuberculosis H37Rv	map00680	rn00680	Methane metabolism / C1 metabolism	1025	825	661	1025	825	104	86	3	R08323, R08328, R10397	29	75	27.88	30	56	34.88	215	29	204	0	83	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iNJ661\iNJ661_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iNJ661\iNJ661_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iNJ661\summary.json	outputs\bigg_prokaryote_bioemma\models\iNJ661.xml	1.651	
built	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	map00010	rn00010	Glycolysis / gluconeogenesis	2735	1943	1311	2735	1943	56	31	0		41	15	73.21	22	9	70.97	277	41	292	0	123	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iNRG857_1313\iNRG857_1313_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iNRG857_1313\iNRG857_1313_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iNRG857_1313\summary.json	outputs\bigg_prokaryote_bioemma\models\iNRG857_1313.xml	1.982	
built	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	map00020	rn00020	Citrate cycle (TCA cycle)	2735	1943	1311	2735	1943	29	20	0		23	6	79.31	13	7	65.0	158	23	171	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iNRG857_1313\iNRG857_1313_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iNRG857_1313\iNRG857_1313_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iNRG857_1313\summary.json	outputs\bigg_prokaryote_bioemma\models\iNRG857_1313.xml	1.555	
built	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	map00030	rn00030	Pentose phosphate pathway	2735	1943	1311	2735	1943	58	37	1	R06837	34	24	58.62	26	11	70.27	206	34	217	0	73	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iNRG857_1313\iNRG857_1313_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iNRG857_1313\iNRG857_1313_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iNRG857_1313\summary.json	outputs\bigg_prokaryote_bioemma\models\iNRG857_1313.xml	1.884	
built	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	map00680	rn00680	Methane metabolism / C1 metabolism	2735	1943	1311	2735	1943	104	86	3	R08323, R08328, R10397	32	72	30.77	36	50	41.86	239	32	229	0	96	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iNRG857_1313\iNRG857_1313_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iNRG857_1313\iNRG857_1313_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iNRG857_1313\summary.json	outputs\bigg_prokaryote_bioemma\models\iNRG857_1313.xml	3.207	
built	iPC815	Yersinia pestis CO92	map00010	rn00010	Glycolysis / gluconeogenesis	1961	1552	815	1961	1552	56	31	0		34	22	60.71	18	13	58.06	233	34	241	0	100	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iPC815\iPC815_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iPC815\iPC815_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iPC815\summary.json	outputs\bigg_prokaryote_bioemma\models\iPC815.xml	1.909	
built	iPC815	Yersinia pestis CO92	map00020	rn00020	Citrate cycle (TCA cycle)	1961	1552	815	1961	1552	29	20	0		20	9	68.97	13	7	65.0	141	20	150	0	61	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iPC815\iPC815_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iPC815\iPC815_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iPC815\summary.json	outputs\bigg_prokaryote_bioemma\models\iPC815.xml	1.239	
built	iPC815	Yersinia pestis CO92	map00030	rn00030	Pentose phosphate pathway	1961	1552	815	1961	1552	58	37	1	R06837	32	26	55.17	26	11	70.27	191	32	200	0	64	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iPC815\iPC815_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iPC815\iPC815_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iPC815\summary.json	outputs\bigg_prokaryote_bioemma\models\iPC815.xml	1.746	
built	iPC815	Yersinia pestis CO92	map00680	rn00680	Methane metabolism / C1 metabolism	1961	1552	815	1961	1552	104	86	3	R08323, R08328, R10397	29	75	27.88	35	51	40.7	220	29	207	0	86	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iPC815\iPC815_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iPC815\iPC815_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iPC815\summary.json	outputs\bigg_prokaryote_bioemma\models\iPC815.xml	2.699	
built	iS_1188	Shigella flexneri 2a str. 2457T	map00010	rn00010	Glycolysis / gluconeogenesis	2619	1914	1188	2619	1914	56	31	0		39	17	69.64	21	10	67.74	259	39	272	0	111	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iS_1188\iS_1188_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iS_1188\iS_1188_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iS_1188\summary.json	outputs\bigg_prokaryote_bioemma\models\iS_1188.xml	1.974	
built	iS_1188	Shigella flexneri 2a str. 2457T	map00020	rn00020	Citrate cycle (TCA cycle)	2619	1914	1188	2619	1914	29	20	0		23	6	79.31	13	7	65.0	158	23	171	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iS_1188\iS_1188_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iS_1188\iS_1188_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iS_1188\summary.json	outputs\bigg_prokaryote_bioemma\models\iS_1188.xml	1.467	
built	iS_1188	Shigella flexneri 2a str. 2457T	map00030	rn00030	Pentose phosphate pathway	2619	1914	1188	2619	1914	58	37	1	R06837	33	25	56.9	26	11	70.27	200	33	210	0	70	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iS_1188\iS_1188_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iS_1188\iS_1188_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iS_1188\summary.json	outputs\bigg_prokaryote_bioemma\models\iS_1188.xml	1.976	
built	iS_1188	Shigella flexneri 2a str. 2457T	map00680	rn00680	Methane metabolism / C1 metabolism	2619	1914	1188	2619	1914	104	86	3	R08323, R08328, R10397	30	74	28.85	35	51	40.7	231	30	219	0	94	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iS_1188\iS_1188_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iS_1188\iS_1188_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iS_1188\summary.json	outputs\bigg_prokaryote_bioemma\models\iS_1188.xml	3.333	
built	iSB619	Staphylococcus aureus subsp. aureus N315	map00010	rn00010	Glycolysis / gluconeogenesis	743	655	619	743	655	56	31	0		36	20	64.29	20	11	64.52	235	36	245	0	96	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iSB619\iSB619_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iSB619\iSB619_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iSB619\summary.json	outputs\bigg_prokaryote_bioemma\models\iSB619.xml	1.344	
built	iSB619	Staphylococcus aureus subsp. aureus N315	map00020	rn00020	Citrate cycle (TCA cycle)	743	655	619	743	655	29	20	0		23	6	79.31	12	8	60.0	160	23	172	0	71	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iSB619\iSB619_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iSB619\iSB619_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iSB619\summary.json	outputs\bigg_prokaryote_bioemma\models\iSB619.xml	0.969	
built	iSB619	Staphylococcus aureus subsp. aureus N315	map00030	rn00030	Pentose phosphate pathway	743	655	619	743	655	58	37	1	R06837	25	33	43.1	23	14	62.16	155	25	159	0	53	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iSB619\iSB619_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iSB619\iSB619_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iSB619\summary.json	outputs\bigg_prokaryote_bioemma\models\iSB619.xml	1.392	
built	iSB619	Staphylococcus aureus subsp. aureus N315	map00680	rn00680	Methane metabolism / C1 metabolism	743	655	619	743	655	104	86	3	R08323, R08328, R10397	29	75	27.88	30	56	34.88	215	29	206	0	85	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iSB619\iSB619_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iSB619\iSB619_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iSB619\summary.json	outputs\bigg_prokaryote_bioemma\models\iSB619.xml	1.661	
built	iSbBS512_1146	Shigella boydii CDC 3083-94	map00010	rn00010	Glycolysis / gluconeogenesis	2591	1910	1147	2591	1910	56	31	0		41	15	73.21	21	10	67.74	275	41	290	0	121	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iSbBS512_1146\iSbBS512_1146_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iSbBS512_1146\iSbBS512_1146_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iSbBS512_1146\summary.json	outputs\bigg_prokaryote_bioemma\models\iSbBS512_1146.xml	1.949	
built	iSbBS512_1146	Shigella boydii CDC 3083-94	map00020	rn00020	Citrate cycle (TCA cycle)	2591	1910	1147	2591	1910	29	20	0		23	6	79.31	13	7	65.0	158	23	171	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iSbBS512_1146\iSbBS512_1146_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iSbBS512_1146\iSbBS512_1146_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iSbBS512_1146\summary.json	outputs\bigg_prokaryote_bioemma\models\iSbBS512_1146.xml	1.47	
built	iSbBS512_1146	Shigella boydii CDC 3083-94	map00030	rn00030	Pentose phosphate pathway	2591	1910	1147	2591	1910	58	37	1	R06837	32	26	55.17	26	11	70.27	194	32	203	0	67	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iSbBS512_1146\iSbBS512_1146_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iSbBS512_1146\iSbBS512_1146_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iSbBS512_1146\summary.json	outputs\bigg_prokaryote_bioemma\models\iSbBS512_1146.xml	2.001	
built	iSbBS512_1146	Shigella boydii CDC 3083-94	map00680	rn00680	Methane metabolism / C1 metabolism	2591	1910	1147	2591	1910	104	86	3	R08323, R08328, R10397	31	73	29.81	36	50	41.86	233	31	222	0	93	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iSbBS512_1146\iSbBS512_1146_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iSbBS512_1146\iSbBS512_1146_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iSbBS512_1146\summary.json	outputs\bigg_prokaryote_bioemma\models\iSbBS512_1146.xml	3.023	
built	iSBO_1134	Shigella boydii Sb227	map00010	rn00010	Glycolysis / gluconeogenesis	2591	1908	1134	2591	1908	56	31	0		39	17	69.64	21	10	67.74	258	39	271	0	110	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iSBO_1134\iSBO_1134_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iSBO_1134\iSBO_1134_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iSBO_1134\summary.json	outputs\bigg_prokaryote_bioemma\models\iSBO_1134.xml	2.077	
built	iSBO_1134	Shigella boydii Sb227	map00020	rn00020	Citrate cycle (TCA cycle)	2591	1908	1134	2591	1908	29	20	0		23	6	79.31	13	7	65.0	158	23	171	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iSBO_1134\iSBO_1134_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iSBO_1134\iSBO_1134_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iSBO_1134\summary.json	outputs\bigg_prokaryote_bioemma\models\iSBO_1134.xml	1.365	
built	iSBO_1134	Shigella boydii Sb227	map00030	rn00030	Pentose phosphate pathway	2591	1908	1134	2591	1908	58	37	1	R06837	33	25	56.9	26	11	70.27	199	33	209	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iSBO_1134\iSBO_1134_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iSBO_1134\iSBO_1134_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iSBO_1134\summary.json	outputs\bigg_prokaryote_bioemma\models\iSBO_1134.xml	1.828	
built	iSBO_1134	Shigella boydii Sb227	map00680	rn00680	Methane metabolism / C1 metabolism	2591	1908	1134	2591	1908	104	86	3	R08323, R08328, R10397	30	74	28.85	36	50	41.86	228	30	216	0	91	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iSBO_1134\iSBO_1134_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iSBO_1134\iSBO_1134_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iSBO_1134\summary.json	outputs\bigg_prokaryote_bioemma\models\iSBO_1134.xml	3.179	
built	iSDY_1059	Shigella dysenteriae Sd197	map00010	rn00010	Glycolysis / gluconeogenesis	2539	1888	1059	2539	1888	56	31	0		37	19	66.07	21	10	67.74	249	37	260	0	107	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iSDY_1059\iSDY_1059_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iSDY_1059\iSDY_1059_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iSDY_1059\summary.json	outputs\bigg_prokaryote_bioemma\models\iSDY_1059.xml	1.873	
built	iSDY_1059	Shigella dysenteriae Sd197	map00020	rn00020	Citrate cycle (TCA cycle)	2539	1888	1059	2539	1888	29	20	0		22	7	75.86	13	7	65.0	154	22	165	0	68	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iSDY_1059\iSDY_1059_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iSDY_1059\iSDY_1059_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iSDY_1059\summary.json	outputs\bigg_prokaryote_bioemma\models\iSDY_1059.xml	1.504	
built	iSDY_1059	Shigella dysenteriae Sd197	map00030	rn00030	Pentose phosphate pathway	2539	1888	1059	2539	1888	58	37	1	R06837	32	26	55.17	26	11	70.27	193	32	202	0	66	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iSDY_1059\iSDY_1059_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iSDY_1059\iSDY_1059_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iSDY_1059\summary.json	outputs\bigg_prokaryote_bioemma\models\iSDY_1059.xml	1.991	
built	iSDY_1059	Shigella dysenteriae Sd197	map00680	rn00680	Methane metabolism / C1 metabolism	2539	1888	1059	2539	1888	104	86	3	R08323, R08328, R10397	30	74	28.85	36	50	41.86	229	30	217	0	92	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iSDY_1059\iSDY_1059_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iSDY_1059\iSDY_1059_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iSDY_1059\summary.json	outputs\bigg_prokaryote_bioemma\models\iSDY_1059.xml	3.108	
built	iSF_1195	Shigella flexneri 2a str. 301	map00010	rn00010	Glycolysis / gluconeogenesis	2630	1917	1195	2630	1917	56	31	0		39	17	69.64	21	10	67.74	259	39	272	0	111	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iSF_1195\iSF_1195_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iSF_1195\iSF_1195_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iSF_1195\summary.json	outputs\bigg_prokaryote_bioemma\models\iSF_1195.xml	2.299	
built	iSF_1195	Shigella flexneri 2a str. 301	map00020	rn00020	Citrate cycle (TCA cycle)	2630	1917	1195	2630	1917	29	20	0		23	6	79.31	13	7	65.0	158	23	171	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iSF_1195\iSF_1195_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iSF_1195\iSF_1195_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iSF_1195\summary.json	outputs\bigg_prokaryote_bioemma\models\iSF_1195.xml	1.377	
built	iSF_1195	Shigella flexneri 2a str. 301	map00030	rn00030	Pentose phosphate pathway	2630	1917	1195	2630	1917	58	37	1	R06837	33	25	56.9	26	11	70.27	200	33	210	0	70	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iSF_1195\iSF_1195_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iSF_1195\iSF_1195_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iSF_1195\summary.json	outputs\bigg_prokaryote_bioemma\models\iSF_1195.xml	1.849	
built	iSF_1195	Shigella flexneri 2a str. 301	map00680	rn00680	Methane metabolism / C1 metabolism	2630	1917	1195	2630	1917	104	86	3	R08323, R08328, R10397	30	74	28.85	35	51	40.7	231	30	219	0	94	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iSF_1195\iSF_1195_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iSF_1195\iSF_1195_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iSF_1195\summary.json	outputs\bigg_prokaryote_bioemma\models\iSF_1195.xml	3.186	
built	iSFV_1184	Shigella flexneri 5 str. 8401	map00010	rn00010	Glycolysis / gluconeogenesis	2621	1917	1184	2621	1917	56	31	0		41	15	73.21	21	10	67.74	275	41	290	0	121	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iSFV_1184\iSFV_1184_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iSFV_1184\iSFV_1184_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iSFV_1184\summary.json	outputs\bigg_prokaryote_bioemma\models\iSFV_1184.xml	2.092	
