pathway	pathway_rn	pathway_label	model_id	organism	reaction_count	reaction_set	status	map_json
map00010	rn00010	Glycolysis / gluconeogenesis	STM_v1_0	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01196|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\STM_v1_0\STM_v1_0_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iAF1260	Escherichia coli str. K-12 substr. MG1655	40	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iAF1260\iAF1260_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iAF1260b	Escherichia coli str. K-12 substr. MG1655	40	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iAF1260b\iAF1260b_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iAF692	Methanosarcina barkeri str. Fusaro	33	R00014|R00199|R00200|R00206|R00229|R00235|R00658|R00703|R00710|R00711|R00746|R00754|R00755|R00762|R00959|R01015|R01061|R01063|R01068|R01512|R01516|R01518|R01600|R01662|R01786|R02739|R04394|R05132|R05805|R09085|R09086|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iAF692\iAF692_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iAF987	Geobacter metallireducens GS-15	33	R00014|R00199|R00200|R00206|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00959|R01015|R01061|R01063|R01068|R01512|R01516|R01518|R01600|R01662|R01786|R02569|R02739|R03270|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iAF987\iAF987_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	Escherichia coli APEC O1	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01196|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iAPECO1_1312\iAPECO1_1312_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01196|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iB21_1397\iB21_1397_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01196|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iBWG_1329\iBWG_1329_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iCN718	Acinetobacter baumannii AYE	28	R00014|R00199|R00235|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00755|R00762|R00959|R01015|R01061|R01063|R01068|R01512|R01516|R01518|R01662|R02569|R02739|R03270|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iCN718\iCN718_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iCN900	Clostridioides difficile 630	42	R00014|R00199|R00200|R00206|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01058|R01061|R01063|R01068|R01196|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R05805|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iCN900\iCN900_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	Escherichia coli O127:H6 str. E2348/69	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01196|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iE2348C_1286\iE2348C_1286_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iEC042_1314	Escherichia coli 042	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01196|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iEC042_1314\iEC042_1314_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iEC1344_C	Escherichia coli C	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00755|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iEC1344_C\iEC1344_C_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iEC1349_Crooks	Escherichia coli ATCC 8739	40	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iEC1349_Crooks\iEC1349_Crooks_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00755|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iEC1356_Bl21DE3\iEC1356_Bl21DE3_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iEC1364_W	Escherichia coli W	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00755|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iEC1364_W\iEC1364_W_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iEC1368_DH5a	Escherichia coli DH5[alpha]	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00755|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iEC1368_DH5a\iEC1368_DH5a_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iEC1372_W3110	Escherichia coli str. K-12 substr. W3110	40	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iEC1372_W3110\iEC1372_W3110_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iEC55989_1330	Escherichia coli 55989	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01196|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iEC55989_1330\iEC55989_1330_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECABU_c1320	Escherichia coli ABU 83972	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01196|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iECABU_c1320\iECABU_c1320_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01196|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iECBD_1354\iECBD_1354_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECB_1328	Escherichia coli B str. REL606	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01196|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iECB_1328\iECB_1328_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01196|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iECDH10B_1368\iECDH10B_1368_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECDH1ME8569_1439	Escherichia coli DH1	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01196|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iECDH1ME8569_1439\iECDH1ME8569_1439_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECD_1391	Escherichia coli BL21(DE3)	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01196|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iECD_1391\iECD_1391_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECED1_1282	Escherichia coli ED1a	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01196|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iECED1_1282\iECED1_1282_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01196|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iECH74115_1262\iECH74115_1262_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECIAI1_1343	Escherichia coli IAI1	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01196|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iECIAI1_1343\iECIAI1_1343_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECIAI39_1322	Escherichia coli IAI39	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01196|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iECIAI39_1322\iECIAI39_1322_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECNA114_1301	Escherichia coli NA114	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01196|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iECNA114_1301\iECNA114_1301_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO103_1326	Escherichia coli O103:H2 str. 12009	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01196|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iECO103_1326\iECO103_1326_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO111_1330	Escherichia coli O111:H- str. 11128	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01196|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iECO111_1330\iECO111_1330_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO26_1355	Escherichia coli O26:H11 str. 11368	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01196|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iECO26_1355\iECO26_1355_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECOK1_1307	Escherichia coli IHE3034	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01196|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iECOK1_1307\iECOK1_1307_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECP_1309	Escherichia coli 536	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01196|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iECP_1309\iECP_1309_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECS88_1305	Escherichia coli S88	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01196|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iECS88_1305\iECS88_1305_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECSE_1348	Escherichia coli SE11	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01196|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iECSE_1348\iECSE_1348_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECSF_1327	Escherichia coli SE15	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01196|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iECSF_1327\iECSF_1327_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECSP_1301	Escherichia coli O157:H7 str. TW14359	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01196|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iECSP_1301\iECSP_1301_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECUMN_1333	Escherichia coli UMN026	41	R00014|R00199|R00200|R00229|R00235|R00341|R00431|R00658|R00703|R00710|R00711|R00726|R00746|R00754|R00756|R00762|R00947|R00959|R01015|R01061|R01063|R01068|R01196|R01512|R01516|R01518|R01600|R01602|R01662|R01786|R01788|R02569|R02739|R03270|R04394|R05132|R05133|R05134|R07618|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00010\iECUMN_1333\iECUMN_1333_map00010_map.json
