pathway	pathway_rn	pathway_label	model_a	organism_a	model_b	organism_b	reaction_count_a	reaction_count_b	intersection_count	union_count	only_a_count	only_b_count	jaccard	jaccard_percent	identical_reaction_set
map00010	rn00010	Glycolysis / gluconeogenesis	iG2583_1286	Escherichia coli O55:H7 str. CB9615	iJO1366	Escherichia coli str. K-12 substr. MG1655	41	40	40	41	1	0	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iG2583_1286	Escherichia coli O55:H7 str. CB9615	iJR904	Escherichia coli str. K-12 substr. MG1655	41	37	37	41	4	0	0.9024	90.24	0
map00010	rn00010	Glycolysis / gluconeogenesis	iG2583_1286	Escherichia coli O55:H7 str. CB9615	iLF82_1304	Escherichia coli LF82	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iG2583_1286	Escherichia coli O55:H7 str. CB9615	iML1515	Escherichia coli str. K-12 substr. MG1655	41	40	40	41	1	0	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iG2583_1286	Escherichia coli O55:H7 str. CB9615	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iG2583_1286	Escherichia coli O55:H7 str. CB9615	iUMN146_1321	Escherichia coli UM146	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iG2583_1286	Escherichia coli O55:H7 str. CB9615	iUMNK88_1353	Escherichia coli UMNK88	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iG2583_1286	Escherichia coli O55:H7 str. CB9615	iUTI89_1310	Escherichia coli UTI89	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iG2583_1286	Escherichia coli O55:H7 str. CB9615	iWFL_1372	Escherichia coli W	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iG2583_1286	Escherichia coli O55:H7 str. CB9615	iY75_1357	Escherichia coli str. K-12 substr. W3110	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iG2583_1286	Escherichia coli O55:H7 str. CB9615	iZ_1308	Escherichia coli O157:H7 str. EDL933	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iG2583_1286	Escherichia coli O55:H7 str. CB9615	ic_1306	Escherichia coli CFT073	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iJO1366	Escherichia coli str. K-12 substr. MG1655	iJR904	Escherichia coli str. K-12 substr. MG1655	40	37	37	40	3	0	0.925	92.5	0
map00010	rn00010	Glycolysis / gluconeogenesis	iJO1366	Escherichia coli str. K-12 substr. MG1655	iLF82_1304	Escherichia coli LF82	40	41	40	41	0	1	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iJO1366	Escherichia coli str. K-12 substr. MG1655	iML1515	Escherichia coli str. K-12 substr. MG1655	40	40	40	40	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iJO1366	Escherichia coli str. K-12 substr. MG1655	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	40	41	40	41	0	1	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iJO1366	Escherichia coli str. K-12 substr. MG1655	iUMN146_1321	Escherichia coli UM146	40	41	40	41	0	1	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iJO1366	Escherichia coli str. K-12 substr. MG1655	iUMNK88_1353	Escherichia coli UMNK88	40	41	40	41	0	1	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iJO1366	Escherichia coli str. K-12 substr. MG1655	iUTI89_1310	Escherichia coli UTI89	40	41	40	41	0	1	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iJO1366	Escherichia coli str. K-12 substr. MG1655	iWFL_1372	Escherichia coli W	40	41	40	41	0	1	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iJO1366	Escherichia coli str. K-12 substr. MG1655	iY75_1357	Escherichia coli str. K-12 substr. W3110	40	41	40	41	0	1	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iJO1366	Escherichia coli str. K-12 substr. MG1655	iZ_1308	Escherichia coli O157:H7 str. EDL933	40	41	40	41	0	1	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iJO1366	Escherichia coli str. K-12 substr. MG1655	ic_1306	Escherichia coli CFT073	40	41	40	41	0	1	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iJR904	Escherichia coli str. K-12 substr. MG1655	iLF82_1304	Escherichia coli LF82	37	41	37	41	0	4	0.9024	90.24	0
map00010	rn00010	Glycolysis / gluconeogenesis	iJR904	Escherichia coli str. K-12 substr. MG1655	iML1515	Escherichia coli str. K-12 substr. MG1655	37	40	37	40	0	3	0.925	92.5	0
map00010	rn00010	Glycolysis / gluconeogenesis	iJR904	Escherichia coli str. K-12 substr. MG1655	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	37	41	37	41	0	4	0.9024	90.24	0
map00010	rn00010	Glycolysis / gluconeogenesis	iJR904	Escherichia coli str. K-12 substr. MG1655	iUMN146_1321	Escherichia coli UM146	37	41	37	41	0	4	0.9024	90.24	0
map00010	rn00010	Glycolysis / gluconeogenesis	iJR904	Escherichia coli str. K-12 substr. MG1655	iUMNK88_1353	Escherichia coli UMNK88	37	41	37	41	0	4	0.9024	90.24	0
map00010	rn00010	Glycolysis / gluconeogenesis	iJR904	Escherichia coli str. K-12 substr. MG1655	iUTI89_1310	Escherichia coli UTI89	37	41	37	41	0	4	0.9024	90.24	0
map00010	rn00010	Glycolysis / gluconeogenesis	iJR904	Escherichia coli str. K-12 substr. MG1655	iWFL_1372	Escherichia coli W	37	41	37	41	0	4	0.9024	90.24	0
map00010	rn00010	Glycolysis / gluconeogenesis	iJR904	Escherichia coli str. K-12 substr. MG1655	iY75_1357	Escherichia coli str. K-12 substr. W3110	37	41	37	41	0	4	0.9024	90.24	0
map00010	rn00010	Glycolysis / gluconeogenesis	iJR904	Escherichia coli str. K-12 substr. MG1655	iZ_1308	Escherichia coli O157:H7 str. EDL933	37	41	37	41	0	4	0.9024	90.24	0
map00010	rn00010	Glycolysis / gluconeogenesis	iJR904	Escherichia coli str. K-12 substr. MG1655	ic_1306	Escherichia coli CFT073	37	41	37	41	0	4	0.9024	90.24	0
map00010	rn00010	Glycolysis / gluconeogenesis	iLF82_1304	Escherichia coli LF82	iML1515	Escherichia coli str. K-12 substr. MG1655	41	40	40	41	1	0	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iLF82_1304	Escherichia coli LF82	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iLF82_1304	Escherichia coli LF82	iUMN146_1321	Escherichia coli UM146	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iLF82_1304	Escherichia coli LF82	iUMNK88_1353	Escherichia coli UMNK88	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iLF82_1304	Escherichia coli LF82	iUTI89_1310	Escherichia coli UTI89	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iLF82_1304	Escherichia coli LF82	iWFL_1372	Escherichia coli W	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iLF82_1304	Escherichia coli LF82	iY75_1357	Escherichia coli str. K-12 substr. W3110	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iLF82_1304	Escherichia coli LF82	iZ_1308	Escherichia coli O157:H7 str. EDL933	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iLF82_1304	Escherichia coli LF82	ic_1306	Escherichia coli CFT073	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iML1515	Escherichia coli str. K-12 substr. MG1655	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	40	41	40	41	0	1	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iML1515	Escherichia coli str. K-12 substr. MG1655	iUMN146_1321	Escherichia coli UM146	40	41	40	41	0	1	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iML1515	Escherichia coli str. K-12 substr. MG1655	iUMNK88_1353	Escherichia coli UMNK88	40	41	40	41	0	1	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iML1515	Escherichia coli str. K-12 substr. MG1655	iUTI89_1310	Escherichia coli UTI89	40	41	40	41	0	1	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iML1515	Escherichia coli str. K-12 substr. MG1655	iWFL_1372	Escherichia coli W	40	41	40	41	0	1	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iML1515	Escherichia coli str. K-12 substr. MG1655	iY75_1357	Escherichia coli str. K-12 substr. W3110	40	41	40	41	0	1	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iML1515	Escherichia coli str. K-12 substr. MG1655	iZ_1308	Escherichia coli O157:H7 str. EDL933	40	41	40	41	0	1	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iML1515	Escherichia coli str. K-12 substr. MG1655	ic_1306	Escherichia coli CFT073	40	41	40	41	0	1	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	iUMN146_1321	Escherichia coli UM146	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	iUMNK88_1353	Escherichia coli UMNK88	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	iUTI89_1310	Escherichia coli UTI89	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	iWFL_1372	Escherichia coli W	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	iY75_1357	Escherichia coli str. K-12 substr. W3110	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	iZ_1308	Escherichia coli O157:H7 str. EDL933	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	ic_1306	Escherichia coli CFT073	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iUMN146_1321	Escherichia coli UM146	iUMNK88_1353	Escherichia coli UMNK88	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iUMN146_1321	Escherichia coli UM146	iUTI89_1310	Escherichia coli UTI89	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iUMN146_1321	Escherichia coli UM146	iWFL_1372	Escherichia coli W	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iUMN146_1321	Escherichia coli UM146	iY75_1357	Escherichia coli str. K-12 substr. W3110	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iUMN146_1321	Escherichia coli UM146	iZ_1308	Escherichia coli O157:H7 str. EDL933	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iUMN146_1321	Escherichia coli UM146	ic_1306	Escherichia coli CFT073	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iUMNK88_1353	Escherichia coli UMNK88	iUTI89_1310	Escherichia coli UTI89	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iUMNK88_1353	Escherichia coli UMNK88	iWFL_1372	Escherichia coli W	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iUMNK88_1353	Escherichia coli UMNK88	iY75_1357	Escherichia coli str. K-12 substr. W3110	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iUMNK88_1353	Escherichia coli UMNK88	iZ_1308	Escherichia coli O157:H7 str. EDL933	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iUMNK88_1353	Escherichia coli UMNK88	ic_1306	Escherichia coli CFT073	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iUTI89_1310	Escherichia coli UTI89	iWFL_1372	Escherichia coli W	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iUTI89_1310	Escherichia coli UTI89	iY75_1357	Escherichia coli str. K-12 substr. W3110	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iUTI89_1310	Escherichia coli UTI89	iZ_1308	Escherichia coli O157:H7 str. EDL933	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iUTI89_1310	Escherichia coli UTI89	ic_1306	Escherichia coli CFT073	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iWFL_1372	Escherichia coli W	iY75_1357	Escherichia coli str. K-12 substr. W3110	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iWFL_1372	Escherichia coli W	iZ_1308	Escherichia coli O157:H7 str. EDL933	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iWFL_1372	Escherichia coli W	ic_1306	Escherichia coli CFT073	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iY75_1357	Escherichia coli str. K-12 substr. W3110	iZ_1308	Escherichia coli O157:H7 str. EDL933	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iY75_1357	Escherichia coli str. K-12 substr. W3110	ic_1306	Escherichia coli CFT073	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iZ_1308	Escherichia coli O157:H7 str. EDL933	ic_1306	Escherichia coli CFT073	41	41	41	41	0	0	1.0	100.0	1
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iAF1260b	Escherichia coli str. K-12 substr. MG1655	22	22	22	22	0	0	1.0	100.0	1
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iAPECO1_1312	Escherichia coli APEC O1	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iB21_1397	Escherichia coli BL21(DE3)	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iBWG_1329	Escherichia coli BW2952	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iE2348C_1286	Escherichia coli O127:H6 str. E2348/69	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iEC042_1314	Escherichia coli 042	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iEC1344_C	Escherichia coli C	22	22	22	22	0	0	1.0	100.0	1
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iEC1349_Crooks	Escherichia coli ATCC 8739	22	22	22	22	0	0	1.0	100.0	1
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	22	22	22	22	0	0	1.0	100.0	1
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iEC1364_W	Escherichia coli W	22	22	22	22	0	0	1.0	100.0	1
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iEC1368_DH5a	Escherichia coli DH5[alpha]	22	22	22	22	0	0	1.0	100.0	1
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iEC1372_W3110	Escherichia coli str. K-12 substr. W3110	22	22	22	22	0	0	1.0	100.0	1
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iEC55989_1330	Escherichia coli 55989	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECABU_c1320	Escherichia coli ABU 83972	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECB_1328	Escherichia coli B str. REL606	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECDH1ME8569_1439	Escherichia coli DH1	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECD_1391	Escherichia coli BL21(DE3)	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECED1_1282	Escherichia coli ED1a	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECIAI1_1343	Escherichia coli IAI1	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECIAI39_1322	Escherichia coli IAI39	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECNA114_1301	Escherichia coli NA114	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECO103_1326	Escherichia coli O103:H2 str. 12009	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECO111_1330	Escherichia coli O111:H- str. 11128	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECO26_1355	Escherichia coli O26:H11 str. 11368	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECOK1_1307	Escherichia coli IHE3034	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECP_1309	Escherichia coli 536	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECS88_1305	Escherichia coli S88	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECSE_1348	Escherichia coli SE11	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECSF_1327	Escherichia coli SE15	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECSP_1301	Escherichia coli O157:H7 str. TW14359	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECUMN_1333	Escherichia coli UMN026	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECW_1372	Escherichia coli W	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECs_1301	Escherichia coli O157:H7 str. Sakai	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	Escherichia coli str. K-12 substr. MG1655	iEKO11_1354	Escherichia coli KO11FL	22	23	22	23	0	1	0.9565	95.65	0
